date,year,month,day,day_of_week,week_of_year,meal_type,menu_item,menu_popularity,weather,temperature_c,is_exam_period,is_festival,is_weekend,is_start_semester,is_end_semester,is_monsoon,total_capacity,students_attended,attendance_rate,food_prepared_kg,food_consumed_kg,food_wasted_kg,waste_percentage,cost_per_kg_rs,total_cost_rs,waste_cost_rs,staff_count,serving_duration_mins,student_satisfaction,day_of_week_num,is_monday,is_friday,day_sin,day_cos,month_sin,month_cos,dow_sin,dow_cos,students_lag_1,waste_lag_1,students_lag_7,waste_lag_7,students_lag_14,waste_lag_14,students_same_day_last_week,students_roll_3d_mean,students_roll_3d_std,students_roll_7d_mean,students_roll_7d_std,students_roll_14d_mean,students_roll_14d_std,students_roll_7d_max,students_roll_7d_min,weekend_x_exam,weekend_x_festival,rainy_x_weekend,exam_x_festival,popularity_x_weekend,temp_x_rainy,menu_count_last_7days,menu_historical_avg,menu_historical_std,is_popular_menu,is_unpopular_menu,daily_total_attendance,daily_avg_attendance,pct_of_daily_attendance,week_year,weekly_avg_attendance,special_conditions_count,has_special_condition,is_normal_day,meal_type_avg,deviation_from_meal_avg,pct_deviation_from_meal_avg,dow_avg,deviation_from_dow_avg,temp_deviation
2024-03-17,2024,3,17,Sunday,11,Dinner,Khichdi,3.0,Cloudy,27.9,False,False,True,False,False,False,800,257,33.75,98.94,78.47,20.47,20.69,87.58,8665.14,1792.7,12,68,3.2,6,0,0,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,380.0,20.53,114.0,7.42,289.0,23.07,114.0,367.6666666666667,105.04443504219198,413.2857142857143,87.76999161770168,328.7857142857143,151.50586613239608,519.0,257.0,0,0,0,0,3.0,0.0,10,265.14285714285717,46.54165269454953,0,1,1048,349.3333333333333,24.52290076335878,2024-11,452.9047619047619,1,1,0,410.0973154362416,-153.09731543624162,-37.331947728890675,334.6984126984127,-77.69841269841271,1.4023489932885873
2024-03-17,2024,3,17,Sunday,11,Lunch,Rice-Chicken,4.7,Cloudy,27.9,False,False,True,False,False,False,800,464,52.7,178.64,143.75,34.89,19.53,120.45,21517.96,4202.56,9,54,4.64,6,0,0,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,451.0,27.71,186.0,10.1,378.0,22.06,186.0,493.0,61.83041322844315,540.8571428571429,69.52800052599576,419.57142857142856,176.4673490329734,652.0,451.0,0,0,0,0,4.7,0.0,10,422.6666666666667,73.28350117670038,1,0,1048,349.3333333333333,44.274809160305345,2024-11,452.9047619047619,1,1,0,506.33557046979865,-42.335570469798654,-8.36116854885743,334.6984126984127,129.3015873015873,1.4023489932885873
2024-03-18,2024,3,18,Monday,12,Breakfast,Idli-Sambar,3.9,Sunny,29.6,False,False,False,False,False,False,800,445,56.7,171.33,135.91,35.42,20.67,110.04,18852.24,3897.0,12,84,4.06,0,1,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.0,1.0,327.0,20.03,476.0,32.24,490.0,31.2,476.0,363.0,71.18988692223097,400.14285714285717,75.31141695526345,320.92857142857144,138.63036868189852,539.0,317.0,0,0,0,0,0.0,0.0,11,457.4418604651163,63.9487526687177,0,0,1404,468.0,31.695156695156694,2024-12,457.95238095238096,0,0,1,400.19463087248323,44.80536912751677,11.195894615036305,459.8062015503876,-14.806201550387584,3.10234899328859
2024-03-18,2024,3,18,Monday,12,Dinner,Roti-Dal,3.3,Sunny,29.6,False,False,False,False,False,False,800,469,54.0,180.56,151.06,29.5,16.34,101.63,18350.63,2998.33,10,67,3.36,0,1,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.0,1.0,257.0,20.47,389.0,22.35,415.0,35.0,389.0,368.6666666666667,106.45343269868422,424.7142857142857,89.27618996819974,332.64285714285717,154.52687450749463,519.0,257.0,0,0,0,0,0.0,0.0,11,427.6744186046512,62.5028460038621,0,0,1404,468.0,33.4045584045584,2024-12,457.95238095238096,0,0,1,410.0973154362416,58.902684563758385,14.363099280740368,459.8062015503876,9.193798449612416,3.10234899328859
2024-03-18,2024,3,18,Monday,12,Lunch,Rice-Dal-Sabzi,3.4,Sunny,29.6,False,False,False,False,False,False,800,490,62.47,188.65,156.8,31.85,16.88,81.84,15438.69,2606.75,10,46,3.51,0,1,0,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.0,1.0,464.0,34.89,562.0,33.18,438.0,33.59,562.0,468.3333333333333,19.857828011475927,530.5714285714286,71.1848699815187,423.2857142857143,177.42969510004994,652.0,451.0,0,0,0,0,0.0,0.0,11,494.30232558139534,69.65374733833367,0,0,1404,468.0,34.9002849002849,2024-12,457.95238095238096,0,0,1,506.33557046979865,-16.335570469798654,-3.226234027888234,459.8062015503876,30.193798449612416,3.10234899328859
2024-03-19,2024,3,19,Tuesday,12,Breakfast,Poha,3.7,Cloudy,30.5,False,False,False,False,False,False,800,483,56.78,185.95,153.27,32.69,17.58,108.05,20093.35,3532.19,9,85,4.08,1,0,0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,445.0,35.42,383.0,24.65,428.0,24.32,383.0,418.3333333333333,81.34699338840605,414.42857142857144,80.80193302732557,324.85714285714283,142.61991291695404,539.0,317.0,0,0,0,0,0.0,0.0,11,435.7906976744186,71.04142257113264,0,0,1622,540.6666666666666,29.778051787916155,2024-12,457.95238095238096,0,0,1,400.19463087248323,82.80536912751677,20.69127437991581,506.13953488372096,-23.139534883720955,4.002348993288589
2024-03-19,2024,3,19,Tuesday,12,Dinner,Rice-Rajma,3.8,Cloudy,30.5,False,False,False,False,False,False,800,496,62.01,190.96,150.29,40.67,21.3,101.81,19442.52,4140.53,10,81,3.98,1,0,0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,469.0,29.5,519.0,31.94,526.0,39.79,519.0,407.3333333333333,130.8905395104371,421.42857142857144,85.57425068881628,330.5,151.82365783013896,496.0,257.0,0,0,0,0,0.0,0.0,11,498.04651162790697,86.12475820364762,0,0,1622,540.6666666666666,30.579531442663377,2024-12,457.95238095238096,0,0,1,410.0973154362416,85.90268456375838,20.946902437627344,506.13953488372096,-10.139534883720955,4.002348993288589
2024-03-19,2024,3,19,Tuesday,12,Lunch,Roti-Paneer,4.0,Cloudy,30.5,False,False,False,False,False,False,800,643,72.93,247.56,193.36,54.2,21.89,117.13,28997.05,6348.36,11,71,4.05,1,0,0,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,490.0,31.85,575.0,45.52,603.0,47.34,575.0,532.3333333333334,96.71780256671153,540.2857142857143,82.06646551366015,426.14285714285717,180.83560623814236,652.0,451.0,0,0,0,0,0.0,0.0,22,468.32941176470587,145.08555671570826,0,0,1622,540.6666666666666,39.64241676942047,2024-12,457.95238095238096,0,0,1,506.33557046979865,136.66442953020135,26.990880653199724,506.13953488372096,136.86046511627904,4.002348993288589
2024-03-20,2024,3,20,Wednesday,12,Breakfast,Upma,3.5,Cloudy,30.0,False,False,False,False,False,False,800,414,53.2,159.39,125.42,33.97,21.31,132.81,21168.67,4511.66,8,88,3.54,2,0,0,-0.7907757369376986,-0.6121059825476627,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,483.0,32.69,403.0,26.89,169.0,10.79,403.0,447.3333333333333,34.55912807542146,416.0,80.6494471979403,342.35714285714283,136.9427770122403,539.0,317.0,0,0,0,0,0.0,0.0,11,402.1162790697674,78.48482088680939,0,1,1458,486.0,28.39506172839506,2024-12,457.95238095238096,0,0,1,400.19463087248323,13.80536912751677,3.4496637542135513,470.6046511627907,-56.604651162790674,3.5023489932885887
2024-03-20,2024,3,20,Wednesday,12,Dinner,Paratha-Paneer,4.1,Cloudy,30.0,False,False,False,False,False,False,800,504,63.84,194.04,153.74,40.3,20.77,115.86,22482.3,4669.02,10,72,3.97,2,0,0,-0.7907757369376986,-0.6121059825476627,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,496.0,40.67,489.0,26.29,187.0,11.96,489.0,489.6666666666667,18.339392937970796,423.57142857142856,87.70947714444759,353.14285714285717,152.41333332692454,504.0,257.0,0,0,0,0,0.0,0.0,11,493.16279069767444,94.51730258140397,0,0,1458,486.0,34.5679012345679,2024-12,457.95238095238096,0,0,1,410.0973154362416,93.90268456375838,22.897658928556815,470.6046511627907,33.395348837209326,3.5023489932885887
2024-03-20,2024,3,20,Wednesday,12,Lunch,Rice-Sambar,3.6,Cloudy,30.0,False,False,False,False,False,False,800,540,65.89,207.9,169.02,38.88,18.7,109.68,22802.69,4263.87,12,73,3.76,2,0,0,-0.7907757369376986,-0.6121059825476627,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,643.0,54.2,518.0,31.13,155.0,9.27,518.0,557.6666666666666,78.01495583113153,543.4285714285714,81.48999354288266,453.64285714285717,165.01217071330368,652.0,451.0,0,0,0,0,0.0,0.0,11,516.5348837209302,108.15494811506254,0,0,1458,486.0,37.03703703703704,2024-12,457.95238095238096,0,0,1,506.33557046979865,33.664429530201346,6.648640050898681,470.6046511627907,69.39534883720933,3.5023489932885887
2024-03-21,2024,3,21,Thursday,12,Breakfast,Dosa,4.6,Cloudy,28.3,False,False,False,False,False,False,800,529,63.2,203.66,168.36,35.31,17.34,116.89,23805.46,4126.71,10,47,4.37,3,0,0,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,414.0,33.97,539.0,33.72,199.0,16.66,539.0,475.3333333333333,57.882064003742904,414.57142857142856,78.15765508009484,365.92857142857144,138.7579321561969,529.0,317.0,0,0,0,0,0.0,0.0,11,496.3488372093023,101.6197121205963,1,0,1607,535.6666666666666,32.918481642812694,2024-12,457.95238095238096,0,0,1,400.19463087248323,128.80536912751677,32.185681463717316,502.8914728682171,26.10852713178292,1.8023489932885894
2024-03-21,2024,3,21,Thursday,12,Dinner,Rice-Curd-Pickle,3.2,Cloudy,28.3,False,False,False,False,False,False,800,486,52.17,187.11,157.64,29.47,15.75,133.49,24977.55,3934.31,10,65,3.34,3,0,0,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,504.0,40.3,393.0,29.15,162.0,9.5,393.0,495.3333333333333,9.018499505643538,436.85714285714283,89.33537666461991,376.2857142857143,145.60348081819214,504.0,257.0,0,0,0,0,0.0,0.0,11,405.6046511627907,82.89641830819832,0,1,1607,535.6666666666666,30.242688238954575,2024-12,457.95238095238096,0,0,1,410.0973154362416,75.90268456375838,18.5084568239655,502.8914728682171,-16.89147286821708,1.8023489932885894
2024-03-21,2024,3,21,Thursday,12,Lunch,Biryani,4.8,Cloudy,28.3,False,False,False,False,False,False,800,592,79.25,227.92,196.52,31.4,13.78,83.83,19107.61,2632.6,9,64,4.84,3,0,0,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,540.0,38.88,652.0,55.55,314.0,21.31,652.0,591.6666666666666,51.50080905513446,534.8571428571429,70.59374044825928,473.5,163.63644036517238,643.0,451.0,0,0,0,0,0.0,0.0,11,606.7209302325581,110.13462013143287,1,0,1607,535.6666666666666,36.83883011823273,2024-12,457.95238095238096,0,0,1,506.33557046979865,85.66442953020135,16.918509092837073,502.8914728682171,89.10852713178292,1.8023489932885894
2024-03-22,2024,3,22,Friday,12,Breakfast,Paratha-Curry,3.7,Sunny,25.0,False,False,False,False,False,False,800,341,47.32,131.28,106.59,24.7,18.81,89.04,11690.01,2199.15,12,90,3.74,4,0,1,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,529.0,35.31,387.0,23.12,152.0,8.27,387.0,428.0,94.77868958790286,408.0,82.66599462092432,379.42857142857144,124.8394133312037,529.0,317.0,0,0,0,0,0.0,0.0,11,367.85714285714283,69.70270367033623,0,0,1392,464.0,24.49712643678161,2024-12,457.95238095238096,0,0,1,400.19463087248323,-59.19463087248323,-14.791460530949706,432.13492063492066,-91.13492063492066,-1.4976510067114113
2024-03-22,2024,3,22,Friday,12,Dinner,Noodles,4.2,Sunny,25.0,False,False,False,False,False,False,800,472,55.58,181.72,152.68,29.04,15.98,110.54,20086.49,3210.11,11,49,4.38,4,0,1,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,486.0,29.47,466.0,39.22,156.0,9.59,466.0,487.3333333333333,16.041612554020013,437.7142857142857,89.68967663693569,398.85714285714283,132.75417255088573,504.0,257.0,0,0,0,0,0.0,0.0,11,427.35714285714283,84.50424189917749,0,0,1392,464.0,33.90804597701149,2024-12,457.95238095238096,0,0,1,410.0973154362416,61.902684563758385,15.094632964838922,432.13492063492066,39.86507936507934,-1.4976510067114113
2024-03-22,2024,3,22,Friday,12,Lunch,Chole-Bhature,4.5,Sunny,25.0,False,False,False,False,False,False,800,579,66.3,222.91,183.58,39.34,17.65,126.76,28257.46,4986.87,10,49,4.38,4,0,1,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,592.0,31.4,564.0,31.82,236.0,13.32,564.0,570.3333333333334,27.06165799306114,537.0,71.84242015225645,498.0,150.49150244346794,643.0,451.0,0,0,0,0,0.0,0.0,11,501.1904761904762,97.64825828507733,1,0,1392,464.0,41.5948275862069,2024-12,457.95238095238096,0,0,1,506.33557046979865,72.66442953020135,14.351041832352474,432.13492063492066,146.86507936507934,-1.4976510067114113
2024-03-23,2024,3,23,Saturday,12,Breakfast,Bread-Omelette,3.9,Sunny,29.9,False,False,True,False,False,False,800,348,41.58,133.98,110.51,23.47,17.51,129.66,17372.51,3042.72,11,63,3.83,5,0,0,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,341.0,24.7,317.0,22.48,133.0,9.71,317.0,406.0,106.57860948614429,412.42857142857144,77.65706051363952,394.7857142857143,103.61257613854575,529.0,327.0,0,0,0,0,3.9,0.0,11,320.9761904761905,53.05978592771122,0,0,1109,369.6666666666667,31.379621280432822,2024-12,457.95238095238096,1,1,0,400.19463087248323,-52.19463087248323,-13.042311626892959,361.4761904761905,-13.476190476190482,3.4023489932885873
2024-03-23,2024,3,23,Saturday,12,Dinner,Roti-Paneer,4.0,Sunny,29.9,False,False,True,False,False,False,800,336,45.38,129.36,110.78,18.58,14.37,86.17,11146.83,1601.32,8,60,4.05,5,0,0,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,472.0,29.04,380.0,20.53,150.0,8.13,380.0,431.3333333333333,82.85730706059238,431.42857142857144,95.74594359180816,412.14285714285717,113.90202074445533,504.0,257.0,0,0,0,0,4.0,0.0,23,468.32941176470587,145.08555671570826,0,0,1109,369.6666666666667,30.297565374211,2024-12,457.95238095238096,1,1,0,410.0973154362416,-74.09731543624162,-18.068227380962124,361.4761904761905,-25.47619047619048,3.4023489932885873
2024-03-23,2024,3,23,Saturday,12,Lunch,Fried Rice,4.2,Sunny,29.9,False,False,True,False,False,False,800,425,53.3,163.62,126.75,36.88,22.54,102.73,16809.81,3788.54,12,74,4.36,5,0,0,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,579.0,39.34,451.0,27.71,156.0,8.45,451.0,532.0,92.89241088485142,533.2857142857143,77.48056591970727,517.2142857142857,116.8879664606101,643.0,425.0,0,0,0,0,4.2,0.0,11,414.14285714285717,69.65159687857265,0,0,1109,369.6666666666667,38.322813345356174,2024-12,457.95238095238096,1,1,0,506.33557046979865,-81.33557046979865,-16.063570330311226,361.4761904761905,63.52380952380952,3.4023489932885873
2024-03-24,2024,3,24,Sunday,12,Breakfast,Puri-Bhaji,4.3,Sunny,28.2,False,False,True,False,False,False,800,306,40.6,117.81,91.88,25.93,22.01,140.94,16603.75,3654.87,10,59,4.21,6,0,0,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,348.0,23.47,327.0,20.03,135.0,8.77,327.0,331.6666666666667,22.50185177565084,409.42857142857144,81.80231688417554,407.0,77.39409637592625,529.0,306.0,0,0,0,0,4.3,0.0,11,316.2857142857143,54.82089939478339,1,0,1025,341.6666666666667,29.853658536585364,2024-12,457.95238095238096,1,1,0,400.19463087248323,-94.19463087248323,-23.53720505123346,334.6984126984127,-28.69841269841271,1.702348993288588
2024-03-24,2024,3,24,Sunday,12,Dinner,Khichdi,3.0,Sunny,28.2,False,False,True,False,False,False,800,266,33.75,102.41,87.57,14.84,14.49,104.46,10697.37,1550.22,9,60,3.2,6,0,0,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,336.0,18.58,257.0,20.47,114.0,7.42,257.0,358.0,104.74731500138778,432.7142857142857,93.03532355278516,423.0,87.47571091451614,504.0,266.0,0,0,0,0,3.0,0.0,11,265.14285714285717,46.54165269454953,0,1,1025,341.6666666666667,25.951219512195124,2024-12,457.95238095238096,1,1,0,410.0973154362416,-144.09731543624162,-35.137346676595016,334.6984126984127,-68.69841269841271,1.702348993288588
2024-03-24,2024,3,24,Sunday,12,Lunch,Rice-Chicken,4.7,Sunny,28.2,False,False,True,False,False,False,800,453,52.7,174.41,137.43,36.97,21.2,115.73,20184.56,4278.88,8,78,4.57,6,0,0,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,425.0,36.88,464.0,34.89,186.0,10.1,464.0,485.6666666666667,82.03251387915269,531.7142857142857,79.21219242371365,536.2857142857143,71.76074411267214,643.0,425.0,0,0,0,0,4.7,0.0,11,422.6666666666667,73.28350117670038,1,0,1025,341.6666666666667,44.19512195121951,2024-12,457.95238095238096,1,1,0,506.33557046979865,-53.335570469798654,-10.53364084619055,334.6984126984127,118.30158730158729,1.702348993288588
2024-03-25,2024,3,25,Monday,13,Breakfast,Idli-Sambar,3.9,Sunny,25.5,False,False,False,False,False,False,800,441,56.7,169.78,133.88,35.91,21.15,90.7,15399.65,3257.03,8,56,4.21,0,1,0,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.0,1.0,306.0,25.93,445.0,35.42,476.0,32.24,445.0,365.0,69.08690179766374,408.85714285714283,81.52592342608708,404.5,75.536796942336,529.0,306.0,0,0,0,0,0.0,0.0,12,457.4418604651163,63.9487526687177,0,0,1368,456.0,32.23684210526316,2024-13,463.42857142857144,0,0,1,400.19463087248323,40.80536912751677,10.196380955575304,459.8062015503876,-18.806201550387584,-0.9976510067114113
2024-03-25,2024,3,25,Monday,13,Dinner,Roti-Dal,3.3,Sunny,25.5,False,False,False,False,False,False,800,412,54.0,158.62,135.9,22.72,14.33,119.51,18957.38,2715.81,12,65,3.75,0,1,0,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.0,1.0,266.0,14.84,469.0,29.5,389.0,22.35,469.0,338.0,73.02054505411444,424.57142857142856,91.81658735917878,424.64285714285717,87.00274720937276,504.0,266.0,0,0,0,0,0.0,0.0,12,427.6744186046512,62.5028460038621,0,0,1368,456.0,30.116959064327485,2024-13,463.42857142857144,0,0,1,410.0973154362416,1.9026845637583847,0.4639592828678728,459.8062015503876,-47.806201550387584,-0.9976510067114113
2024-03-25,2024,3,25,Monday,13,Lunch,Rice-Dal-Sabzi,3.4,Sunny,25.5,False,False,False,False,False,False,800,515,62.47,198.28,164.53,33.74,17.02,112.48,22301.32,3795.38,12,82,3.63,0,1,0,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.0,1.0,453.0,36.97,490.0,31.85,562.0,33.18,490.0,464.3333333333333,46.057934531776105,535.2857142857143,77.56441255652044,532.9285714285714,71.56434897318677,643.0,425.0,0,0,0,0,0.0,0.0,12,494.30232558139534,69.65374733833367,0,0,1368,456.0,37.646198830409354,2024-13,463.42857142857144,0,0,1,506.33557046979865,8.664429530201346,1.7112030115052232,459.8062015503876,55.193798449612416,-0.9976510067114113
2024-03-26,2024,3,26,Tuesday,13,Breakfast,Poha,3.7,Cloudy,25.5,False,False,False,False,False,False,800,462,56.78,177.87,139.89,37.98,21.35,84.78,15079.83,3220.29,11,85,3.78,1,0,0,-0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,441.0,35.91,483.0,32.69,383.0,24.65,483.0,403.0,84.65813605318772,405.85714285714283,78.67957924694446,410.14285714285717,76.74819681455534,529.0,306.0,0,0,0,0,0.0,0.0,12,435.7906976744186,71.04142257113264,0,0,1531,510.3333333333333,30.176355323318095,2024-13,463.42857142857144,0,0,1,400.19463087248323,61.80536912751677,15.443827667745557,506.13953488372096,-44.139534883720955,-0.9976510067114113
2024-03-26,2024,3,26,Tuesday,13,Dinner,Rice-Rajma,3.8,Cloudy,25.5,False,False,False,False,False,False,800,475,62.01,182.88,148.83,34.05,18.62,83.98,15358.26,2859.55,10,49,4.0,1,0,0,-0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,412.0,22.72,496.0,40.67,519.0,31.94,496.0,384.3333333333333,107.21162872250981,421.57142857142856,89.4051772230541,421.5,84.0775740702505,504.0,266.0,0,0,0,0,0.0,0.0,12,498.04651162790697,86.12475820364762,0,0,1531,510.3333333333333,31.025473546701505,2024-13,463.42857142857144,0,0,1,410.0973154362416,64.90268456375838,15.826166648937475,506.13953488372096,-31.139534883720955,-0.9976510067114113
2024-03-26,2024,3,26,Tuesday,13,Lunch,Roti-Paneer,4.0,Cloudy,25.5,False,False,False,False,False,False,800,594,72.93,228.69,182.43,46.26,20.23,83.93,19194.42,3883.08,12,49,3.99,1,0,0,-0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,515.0,33.74,643.0,54.2,575.0,45.52,643.0,520.6666666666666,70.67059737495775,528.2857142857143,67.82259772306551,534.2857142857143,72.59627938276033,594.0,425.0,0,0,0,0,0.0,0.0,24,468.32941176470587,145.08555671570826,0,0,1531,510.3333333333333,38.79817112998041,2024-13,463.42857142857144,0,0,1,506.33557046979865,87.66442953020135,17.31350405598855,506.13953488372096,87.86046511627904,-0.9976510067114113
2024-03-27,2024,3,27,Wednesday,13,Breakfast,Upma,3.5,Rainy,26.6,False,False,False,False,False,False,800,476,58.52,183.26,143.11,40.15,21.91,121.59,22281.77,4881.13,11,74,3.76,2,0,0,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,462.0,37.98,414.0,33.97,403.0,26.89,414.0,459.6666666666667,17.61628034896661,414.7142857142857,83.11380608481835,415.35714285714283,78.68105738491828,529.0,306.0,0,0,0,0,0.0,26.6,12,402.1162790697674,78.48482088680939,0,1,1484,494.6666666666667,32.075471698113205,2024-13,463.42857142857144,0,0,1,400.19463087248323,75.80536912751677,18.942125475859058,470.6046511627907,5.395348837209326,0.10234899328859015
2024-03-27,2024,3,27,Wednesday,13,Dinner,Paratha-Paneer,4.1,Rainy,26.6,False,False,False,False,False,False,800,497,70.22,191.34,157.8,33.54,17.53,93.18,17828.91,3125.48,12,75,4.15,2,0,0,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,475.0,34.05,504.0,40.3,489.0,26.29,504.0,461.3333333333333,44.11726797222709,420.57142857142856,88.36261868546212,422.07142857142856,84.59720334140373,497.0,266.0,0,0,0,0,0.0,26.6,12,493.16279069767444,94.51730258140397,0,0,1484,494.6666666666667,33.490566037735846,2024-13,463.42857142857144,0,0,1,410.0973154362416,86.90268456375838,21.190746998993525,470.6046511627907,26.395348837209326,0.10234899328859015
2024-03-27,2024,3,27,Wednesday,13,Lunch,Rice-Sambar,3.6,Rainy,26.6,False,False,False,False,False,False,800,511,72.48,196.74,169.09,27.65,14.05,131.72,25914.81,3641.66,8,73,3.98,2,0,0,-0.72479278722912,0.6889669190756865,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,594.0,46.26,540.0,38.88,518.0,31.13,540.0,540.0,46.80811895387438,524.1428571428571,67.87348174220571,533.7857142857143,72.74103547350873,594.0,425.0,0,0,0,0,0.0,26.6,12,516.5348837209302,108.15494811506254,0,0,1484,494.6666666666667,34.43396226415094,2024-13,463.42857142857144,0,0,1,506.33557046979865,4.664429530201346,0.92121308520227,470.6046511627907,40.395348837209326,0.10234899328859015
2024-03-28,2024,3,28,Thursday,13,Breakfast,Dosa,4.6,Rainy,25.8,False,False,False,False,False,False,800,546,69.52,210.21,171.04,39.17,18.63,136.77,28749.93,5356.57,10,90,4.31,3,0,0,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,476.0,40.15,529.0,35.31,539.0,33.72,529.0,494.6666666666667,45.00370355130116,417.14285714285717,87.15967831405501,415.85714285714283,79.54472098991012,546.0,306.0,0,0,0,0,0.0,25.8,12,496.3488372093023,101.6197121205963,1,0,1773,591.0,30.79526226734349,2024-13,463.42857142857144,0,0,1,400.19463087248323,145.80536912751677,36.433614516426566,502.8914728682171,43.10852713178292,-0.6976510067114106
2024-03-28,2024,3,28,Thursday,13,Dinner,Rice-Curd-Pickle,3.2,Rainy,25.8,False,False,False,False,False,False,800,513,57.39,197.5,163.57,33.94,17.18,105.47,20831.42,3579.58,10,69,3.47,3,0,0,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,497.0,33.54,486.0,29.47,393.0,29.15,486.0,495.0,19.0787840283379,424.42857142857144,92.20060943915922,430.64285714285717,87.45601720324873,513.0,266.0,0,0,0,0,0.0,25.8,12,405.6046511627907,82.89641830819832,0,1,1773,591.0,28.934010152284262,2024-13,463.42857142857144,0,0,1,410.0973154362416,102.90268456375838,25.09225998085247,502.8914728682171,10.108527131782921,-0.6976510067114106
2024-03-28,2024,3,28,Thursday,13,Lunch,Biryani,4.8,Rainy,25.8,False,False,False,False,False,False,800,714,87.18,274.89,228.56,46.33,16.85,82.74,22744.38,3833.2,11,73,4.65,3,0,0,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,511.0,27.65,592.0,31.4,652.0,55.55,592.0,606.3333333333334,102.06043960973999,541.5714285714286,97.43007260399152,538.2142857142857,81.81327574368419,714.0,425.0,0,0,0,0,0.0,25.8,12,606.7209302325581,110.13462013143287,1,0,1773,591.0,40.27072758037225,2024-13,463.42857142857144,0,0,1,506.33557046979865,207.66442953020135,41.01320184507715,502.8914728682171,211.10852713178292,-0.6976510067114106
2024-03-29,2024,3,29,Friday,13,Breakfast,Paratha-Curry,3.7,Sunny,30.6,False,False,False,False,False,False,800,373,47.32,143.6,118.77,24.83,17.29,135.25,19421.99,3358.44,10,49,3.79,4,0,1,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,546.0,39.17,341.0,24.7,387.0,23.12,341.0,465.0,87.02298546935779,421.7142857142857,83.25205560167744,414.85714285714283,80.02197500384813,546.0,306.0,0,0,0,0,0.0,0.0,12,367.85714285714283,69.70270367033623,0,0,1310,436.6666666666667,28.473282442748094,2024-13,463.42857142857144,0,0,1,400.19463087248323,-27.19463087248323,-6.795351255261704,432.13492063492066,-59.13492063492066,4.10234899328859
